,job status,marital,education,housing,approval,age,balance,duration
3633,9,0,2,1,0,36.0,629,109.0
3634,5,0,1,1,0,54.0,153,74.0
3635,4,0,2,1,0,32.0,553,72.0
3636,4,2,2,0,0,36.0,1057,383.0
3637,5,0,1,1,0,60.0,78,113.0
3638,9,1,1,0,0,32.0,-28,400.0
3639,4,0,2,0,0,57.0,929,387.0
3640,1,0,0,1,0,34.0,428,59.0
3641,8,1,1,1,0,27.0,268,528.0
3642,4,1,2,0,1,52.0,83,1223.0
3643,0,2,3,1,0,45.0,998,38.0
3644,0,1,1,0,0,58.0,2223,1139.0
3645,1,1,0,1,0,39.0,6,286.0
3646,1,1,1,1,0,48.0,312,369.0
3647,4,1,1,0,0,36.0,0,333.0
3648,9,1,1,1,0,31.0,691,198.0
3649,4,0,2,1,0,41.0,771,106.0
3650,6,1,1,0,0,30.0,192,423.0
3651,5,0,2,0,0,57.0,0,116.0
3652,0,1,1,1,1,29.0,1070,30.0
3653,7,2,1,1,1,29.0,84,1101.0
3654,4,1,2,0,0,30.0,2,102.0
3655,4,0,2,1,0,44.0,1242,384.0
3656,8,1,3,0,0,33.0,5969,156.0
3657,0,2,1,1,0,56.0,3337,99.0
3658,7,1,1,0,1,26.0,1347,280.0
3659,9,0,1,0,0,52.0,64,20.0
3660,4,1,1,1,0,32.0,249,258.0
3661,9,1,1,0,0,36.0,0,85.0
3662,1,0,1,0,0,26.0,128,355.0
3663,1,0,1,1,0,37.0,196,66.0
3664,9,0,1,1,0,34.0,351,467.0
3665,7,1,1,1,0,26.0,5533,582.0
3666,7,0,1,1,1,32.0,38,744.0
3667,4,1,2,0,0,30.0,35,185.0
3668,9,1,1,1,0,27.0,235,13.0
3669,0,1,1,1,0,42.0,30,98.0
3670,1,1,0,1,0,33.0,92,127.0
3671,1,0,1,0,0,37.0,67,45.0
3672,1,0,1,1,0,45.0,4022,244.0
3673,2,0,2,0,1,36.0,3057,2769.0
3674,4,1,2,1,0,39.0,0,561.0
3675,4,1,2,0,0,33.0,349,182.0
3676,7,0,1,0,0,47.0,2322,618.0
3677,2,0,1,1,0,49.0,167,198.0
3678,4,2,1,0,0,46.0,558,126.0
3679,7,0,1,1,0,31.0,-230,715.0
3680,10,2,1,1,0,43.0,4094,63.0
3681,1,1,1,1,1,30.0,239,412.0
3682,4,2,2,0,0,43.0,497,66.0
3683,1,0,1,1,0,42.0,179,96.0
3684,0,1,2,0,1,30.0,305,633.0
3685,4,1,2,1,0,33.0,-67,364.0
3686,0,0,1,0,0,41.0,4539,298.0
3687,1,1,1,1,0,29.0,770,341.0
3688,10,0,1,1,0,38.0,-673,364.0
3689,9,0,2,1,0,29.0,858,234.0
3690,3,0,0,0,1,80.0,0,639.0
3691,4,1,2,0,0,38.0,5244,310.0
3692,1,2,0,1,0,36.0,117,123.0
3693,6,0,2,0,0,38.0,846,253.0
3694,4,0,1,1,0,44.0,0,96.0
3695,4,0,2,0,1,31.0,1331,297.0
3696,7,1,1,1,0,31.0,31,501.0
3697,0,2,0,1,0,57.0,179,67.0
3698,1,0,0,1,0,37.0,543,281.0
3699,1,0,1,1,0,50.0,253,475.0
3700,5,0,0,0,0,60.0,71188,205.0
3701,4,0,2,1,0,51.0,5108,272.0
3702,1,0,1,1,0,48.0,1738,349.0
3703,1,0,0,1,0,42.0,-97,216.0
3704,1,0,1,1,0,36.0,199,183.0
3705,4,0,2,1,0,43.0,489,130.0
3706,0,0,0,1,0,31.0,355,61.0
3707,9,1,1,1,0,49.0,-97,92.0
3708,4,2,2,0,0,35.0,473,37.0
3709,2,0,1,1,0,44.0,6649,354.0
3710,6,0,2,0,0,34.0,263,203.0
3711,1,0,1,0,0,46.0,781,152.0
3712,1,0,0,1,0,49.0,1032,41.0
3713,1,0,1,0,0,32.0,119,20.0
3714,4,2,2,1,0,35.0,434,277.0
3715,0,0,1,0,0,51.0,2967,83.0
3716,5,2,1,1,0,57.0,-331,531.0
3717,4,0,2,0,0,59.0,1585,91.0
3718,7,2,3,1,0,40.0,4384,315.0
3719,4,1,2,0,0,49.0,588,70.0
3720,4,0,1,1,0,51.0,3180,384.0
3721,0,0,1,0,0,35.0,0,105.0
3722,6,0,1,1,0,29.0,-76,305.0
3723,7,1,1,1,1,32.0,152,158.0
3724,3,2,1,1,0,37.0,1040,199.0
3725,10,0,0,1,0,49.0,-384,25.0
3726,9,0,3,1,0,45.0,473,147.0
3727,9,1,1,1,0,34.0,475,538.0
3728,9,0,1,0,0,53.0,0,77.0
3729,2,0,0,0,0,42.0,149,94.0
3730,9,0,1,1,1,43.0,3285,1721.0
3731,5,0,1,0,0,52.0,424,143.0
3732,1,1,1,0,0,34.0,79,104.0
3733,9,2,2,1,1,34.0,674,587.0
3734,7,0,1,1,1,27.0,0,1608.0
3735,10,0,2,1,0,43.0,58,48.0
3736,9,0,2,1,0,41.0,532,74.0
3737,5,0,1,0,0,72.0,4130,427.0
3738,1,0,0,1,0,35.0,422,73.0
3739,4,0,2,1,0,41.0,437,14.0
3740,1,2,0,1,1,36.0,-308,725.0
3741,3,0,0,1,0,51.0,30,333.0
3742,6,0,2,0,0,37.0,137,244.0
3743,0,1,1,1,1,42.0,-247,519.0
3744,0,1,1,1,0,26.0,321,242.0
3745,7,1,1,1,0,23.0,250,222.0
3746,4,0,2,1,0,50.0,-470,130.0
3747,1,0,1,1,0,37.0,140,490.0
3748,4,0,2,0,0,35.0,2793,258.0
3749,4,0,2,0,0,37.0,410,337.0
3750,5,2,3,0,0,79.0,2628,220.0
3751,9,0,1,0,0,39.0,116,79.0
3752,7,0,1,1,0,47.0,0,250.0
3753,1,0,1,1,0,44.0,878,130.0
3754,4,1,2,0,1,36.0,2944,882.0
3755,1,1,1,1,0,33.0,3975,515.0
3756,7,0,1,1,0,42.0,96,238.0
3757,9,1,2,0,0,35.0,2288,32.0
3758,1,0,1,1,0,31.0,472,907.0
3759,7,0,0,0,0,58.0,65,162.0
3760,4,0,2,0,0,46.0,0,70.0
3761,0,1,1,1,0,41.0,400,99.0
3762,9,0,1,1,0,58.0,7495,325.0
3764,10,0,1,1,0,31.0,24,631.0
3765,9,2,1,0,1,55.0,3450,169.0
3766,9,1,1,1,0,38.0,311,61.0
3767,3,0,1,0,0,55.0,139,256.0
3768,4,1,2,0,0,47.0,0,58.0
3769,3,0,0,1,0,51.0,492,142.0
3770,4,1,2,1,0,46.0,334,36.0
3771,4,0,2,0,1,61.0,997,106.0
3772,4,1,2,0,0,47.0,440,71.0
3773,9,0,1,0,0,34.0,47,132.0
3774,1,0,1,1,0,34.0,1298,120.0
3775,4,2,2,0,0,41.0,3355,181.0
3776,1,2,1,0,0,36.0,-11,152.0
3777,1,1,1,1,0,26.0,396,302.0
3778,4,0,2,0,1,35.0,8,93.0
3779,1,0,1,0,0,36.0,1409,235.0
3780,4,1,2,0,1,26.0,170,129.0
3781,4,0,0,1,0,58.0,2769,94.0
3782,1,0,1,1,0,50.0,2320,310.0
3783,5,0,1,1,0,61.0,76,195.0
3785,1,1,0,1,0,49.0,3018,93.0
3786,5,0,1,0,1,74.0,921,394.0
3787,1,0,1,1,0,53.0,483,288.0
3788,6,0,1,1,0,46.0,390,208.0
3789,4,0,2,0,1,47.0,0,508.0
3790,1,1,0,0,0,42.0,92,86.0
3791,7,0,1,1,0,56.0,22196,189.0
3792,9,0,1,0,0,42.0,2,249.0
3793,3,0,0,1,0,49.0,249,450.0
3794,10,1,3,1,0,43.0,3274,680.0
3795,7,0,1,1,0,39.0,5731,175.0
3796,5,0,0,0,1,66.0,206,479.0
3797,9,1,2,0,0,30.0,2325,270.0
3798,4,1,2,0,0,38.0,0,164.0
3799,1,0,1,1,0,31.0,1664,158.0
3800,9,0,1,0,0,32.0,3333,50.0
3801,9,0,1,0,0,48.0,7020,80.0
3802,0,0,2,0,0,34.0,37,45.0
3803,8,1,1,0,0,28.0,28,220.0
3804,0,1,1,1,0,40.0,1670,161.0
3805,2,0,1,0,0,36.0,134,98.0
3806,5,0,1,0,0,52.0,603,79.0
3807,0,0,0,1,0,46.0,276,157.0
3808,9,1,1,1,0,25.0,2157,339.0
3809,1,0,1,1,0,13.0,161,274.0
3810,1,0,0,1,0,40.0,3658,977.0
3811,4,2,2,0,0,26.0,-402,127.0
3812,1,1,0,1,0,26.0,3342,329.0
3813,6,1,1,0,0,35.0,1732,1441.0
3814,0,1,1,1,0,40.0,263,231.0
3815,4,0,2,1,0,31.0,623,96.0
3816,0,0,1,1,0,32.0,3540,213.0
3817,0,0,1,1,1,33.0,95,335.0
3818,7,2,1,1,1,53.0,765,959.0
3819,9,2,1,1,1,46.0,-824,429.0
3820,4,1,2,0,0,28.0,5549,383.0
3821,1,0,1,1,0,31.0,191,40.0
3822,1,0,0,1,0,44.0,420,110.0
3823,0,0,1,0,0,35.0,0,326.0
3824,9,2,3,1,0,50.0,2706,179.0
3825,9,0,1,1,0,32.0,4,132.0
3826,0,0,1,1,0,51.0,423,95.0
3827,4,0,2,1,0,51.0,-892,248.0
3828,1,0,3,1,0,31.0,-120,100.0
3829,0,2,1,1,0,41.0,-365,226.0
3830,9,0,2,0,0,57.0,27069,174.0
3831,4,1,2,1,0,34.0,8038,29.0
3832,9,0,1,1,0,47.0,-938,176.0
3833,0,2,1,1,0,47.0,1139,106.0
3834,6,0,1,1,0,36.0,189,136.0
3835,3,1,2,0,1,29.0,19,110.0
3836,9,0,1,0,0,39.0,3663,230.0
3837,1,1,3,0,0,53.0,0,140.0
3838,1,0,1,1,0,47.0,-614,118.0
3839,9,2,1,1,0,51.0,2323,151.0
3840,1,0,1,1,0,48.0,425,693.0
3841,9,0,1,0,0,32.0,5122,31.0
3842,4,2,2,0,0,36.0,608,125.0
3843,11,0,0,1,1,50.0,341,670.0
3844,0,0,1,1,1,39.0,607,454.0
3845,1,0,1,1,0,31.0,1495,159.0
3846,0,0,1,0,0,49.0,381,504.0
3847,10,2,1,0,0,33.0,385,29.0
3848,4,1,2,1,0,26.0,1274,190.0
3849,1,0,1,1,0,27.0,362,332.0
3850,1,0,0,1,0,51.0,377,143.0
3851,0,1,1,0,0,26.0,802,77.0
3852,0,0,1,0,0,45.0,194,517.0
3853,9,0,1,0,1,54.0,-315,2029.0
3854,9,0,2,1,0,49.0,1843,269.0
3855,9,0,1,0,0,47.0,-9,457.0
3856,3,0,0,0,0,42.0,83,184.0
3857,2,0,2,1,0,50.0,433,47.0
3858,0,0,1,1,0,37.0,-107,158.0
3859,1,0,0,0,0,54.0,4503,168.0
3860,7,0,1,1,0,40.0,51,50.0
3861,7,0,1,0,0,50.0,961,757.0
3862,5,0,1,1,0,57.0,49,93.0
3863,9,0,1,0,0,33.0,3470,285.0
3864,9,0,1,1,0,49.0,-147,390.0
3865,7,0,1,1,0,35.0,0,146.0
3866,1,1,1,1,0,28.0,0,386.0
3867,4,0,2,0,0,58.0,172,145.0
3868,0,1,1,0,0,31.0,-407,230.0
3869,4,2,2,0,0,36.0,649,237.0
3870,1,1,0,0,0,49.0,1040,474.0
3871,10,0,1,1,0,30.0,142,350.0
3872,7,1,1,1,0,29.0,209,487.0
3873,4,0,3,0,0,50.0,3304,1009.0
3874,8,1,2,0,1,26.0,294,87.0
3875,3,0,1,1,0,27.0,4848,82.0
3876,1,1,1,1,0,32.0,1670,183.0
3877,11,0,1,0,0,62.0,367,139.0
3878,1,1,1,1,0,34.0,13683,115.0
3879,0,1,2,0,0,25.0,1420,124.0
3880,4,1,2,1,0,34.0,340,633.0
3881,9,1,1,0,1,44.0,1679,718.0
3882,4,0,2,1,0,38.0,1198,63.0
3883,0,0,1,0,0,57.0,169,180.0
3884,6,0,2,0,0,36.0,506,47.0
3885,2,0,1,1,0,41.0,1249,391.0
3886,4,1,2,0,0,36.0,678,85.0
3887,4,1,2,1,0,27.0,212,373.0
3888,9,2,1,0,0,37.0,23,289.0
3889,4,1,2,0,1,47.0,4402,805.0
3890,7,2,0,1,1,31.0,459,623.0
3891,6,0,1,1,0,39.0,4722,483.0
3892,0,2,2,1,0,35.0,1555,26.0
3893,1,0,1,1,0,40.0,61,112.0
3894,4,1,2,1,0,38.0,0,213.0
3895,9,0,1,1,0,31.0,3706,129.0
3896,1,0,0,0,1,36.0,1177,330.0
3897,4,0,0,0,0,53.0,2096,104.0
3898,1,0,0,0,0,59.0,748,184.0
3899,4,1,2,0,0,29.0,3357,120.0
3900,0,1,1,1,0,30.0,3809,159.0
3901,0,0,1,1,0,52.0,395,391.0
3902,1,0,1,1,0,55.0,1011,112.0
3903,1,0,0,1,0,56.0,420,76.0
3904,0,0,1,1,0,32.0,76,189.0
3905,1,0,1,0,0,24.0,0,94.0
3906,1,0,0,1,0,51.0,844,184.0
3907,4,0,2,1,0,36.0,1318,100.0
3908,9,0,2,1,0,36.0,167,57.0
3909,4,0,2,1,1,42.0,2187,525.0
3910,0,0,1,1,0,49.0,14440,60.0
3911,4,0,1,1,0,48.0,2294,251.0
3912,4,0,1,1,0,36.0,80,251.0
3913,4,0,0,0,0,48.0,2537,219.0
3914,9,0,2,0,1,30.0,569,976.0
3915,4,1,2,0,0,27.0,0,46.0
3916,2,0,2,1,0,38.0,0,185.0
3917,9,1,1,0,1,36.0,12,587.0
3918,9,0,1,0,0,45.0,49,65.0
3919,3,0,2,0,0,44.0,460,491.0
3920,9,0,1,1,0,42.0,613,432.0
3921,2,0,2,0,0,37.0,7944,102.0
3922,1,0,1,1,0,48.0,1143,264.0
3923,5,0,0,1,0,57.0,-464,75.0
3924,7,0,1,1,0,44.0,1989,106.0
3925,9,0,1,1,0,48.0,17,81.0
3926,5,0,0,0,0,56.0,-1,89.0
3927,4,0,2,1,0,37.0,1698,95.0
3928,1,0,1,1,0,47.0,5306,322.0
3929,3,0,3,0,0,54.0,0,94.0
3930,5,2,1,0,1,51.0,1679,417.0
3931,0,0,1,0,1,47.0,3676,567.0
3932,4,0,2,1,1,25.0,-242,600.0
3933,7,1,1,0,0,39.0,471,5.0
3934,4,0,2,1,0,40.0,8902,464.0
3935,4,1,2,0,0,38.0,1704,222.0
3936,4,0,2,1,1,34.0,3050,469.0
3937,3,0,0,0,0,53.0,2581,99.0
3938,7,0,1,1,0,32.0,162,297.0
3939,1,0,1,1,0,35.0,243,41.0
3940,8,1,1,0,0,24.0,1847,390.0
3941,1,0,0,1,0,58.0,0,535.0
3942,4,0,0,0,1,49.0,3371,269.0
3943,7,1,1,1,0,45.0,1757,1010.0
3944,4,0,2,1,0,55.0,171,73.0
3945,2,0,2,1,0,42.0,157,650.0
3946,0,0,1,1,0,28.0,934,53.0
3947,1,0,1,0,0,48.0,-19,270.0
3948,4,1,2,1,0,51.0,-55,119.0
3949,3,0,0,0,0,38.0,21,634.0
3950,1,1,1,0,0,27.0,14,72.0
3951,9,1,1,1,0,50.0,246,270.0
3952,1,0,0,1,0,44.0,887,165.0
3953,4,0,2,0,0,40.0,51,164.0
3954,7,1,1,1,0,29.0,-287,196.0
3955,7,0,1,1,0,34.0,0,78.0
3956,6,1,2,1,1,44.0,2734,897.0
3957,2,0,2,0,0,50.0,52,22.0
3958,4,0,2,1,0,34.0,2594,161.0
3959,5,2,0,0,0,54.0,22,23.0
3960,9,0,2,1,0,34.0,1611,490.0
3961,0,1,2,1,1,34.0,18,359.0
3962,1,0,0,1,0,52.0,1331,213.0
3963,11,0,3,0,0,60.0,7337,122.0
3964,4,1,1,1,0,39.0,835,587.0
3965,5,0,0,0,0,58.0,5092,199.0
3966,9,2,1,0,0,41.0,52,261.0
3967,9,0,1,0,0,48.0,10655,5.0
3968,4,0,2,0,0,58.0,1831,1531.0
3969,6,0,0,1,0,40.0,92,92.0
3970,4,0,2,1,0,48.0,586,179.0
3971,1,2,0,1,0,52.0,1758,41.0
3972,6,0,1,1,0,50.0,2061,197.0
3973,9,1,1,0,0,25.0,959,144.0
3974,5,0,0,0,0,54.0,208,255.0
3975,7,0,1,1,0,34.0,-315,56.0
3976,4,0,2,1,0,48.0,-13,20.0
3977,0,0,2,0,0,37.0,801,331.0
3978,5,0,2,0,1,66.0,1948,216.0
3979,4,1,2,1,0,32.0,751,64.0
3980,1,0,1,1,0,45.0,784,34.0
3981,1,1,1,0,0,43.0,24,68.0
3982,4,0,2,1,0,41.0,72,764.0
3983,9,2,2,1,0,40.0,1871,64.0
3984,7,1,1,1,0,44.0,1378,257.0
3985,1,0,0,1,0,43.0,188,58.0
3986,11,1,2,0,0,30.0,6836,30.0
3987,7,0,1,1,0,32.0,61,529.0
3988,0,0,1,1,0,57.0,-967,8.0
3989,1,1,2,1,0,31.0,462,147.0
3990,11,0,1,0,0,49.0,0,173.0
3991,0,1,1,1,0,31.0,5527,132.0
3992,0,0,2,0,0,41.0,1287,286.0
3993,4,0,2,0,0,44.0,17361,476.0
3994,2,0,3,0,0,54.0,1956,221.0
3995,1,2,1,1,1,37.0,0,146.0
3996,4,0,1,1,0,34.0,-294,532.0
3997,9,0,1,0,0,43.0,275,69.0
3998,4,0,2,1,0,44.0,724,157.0
3999,7,0,1,0,0,44.0,27,485.0
4000,0,2,1,1,0,53.0,26,56.0
4001,9,0,1,0,0,36.0,191,69.0
4002,9,2,1,0,0,58.0,-123,131.0
4003,8,1,1,0,0,26.0,-147,95.0
4004,9,1,1,0,0,34.0,179,294.0
4005,1,0,0,1,0,55.0,1086,146.0
4006,1,0,1,1,0,55.0,471,58.0
4007,2,0,2,1,0,34.0,105,249.0
4008,2,2,1,1,0,41.0,1588,10.0
4009,3,2,1,0,1,38.0,70,255.0
4010,1,1,1,0,0,28.0,2700,337.0
4011,9,0,1,1,0,41.0,1602,142.0
4012,0,0,2,1,0,30.0,0,209.0
4013,9,0,3,0,0,39.0,839,825.0
4014,0,0,1,1,0,41.0,21515,87.0
4015,9,0,1,1,0,36.0,5902,219.0
4016,4,0,2,1,0,37.0,547,143.0
4017,6,0,2,0,0,59.0,3800,70.0
4018,9,1,1,1,0,26.0,261,371.0
4019,9,0,1,1,0,43.0,0,539.0
4020,4,0,1,0,0,42.0,-34,176.0
4021,1,0,3,1,1,46.0,9328,725.0
4022,0,0,1,1,0,31.0,5,101.0
4023,10,0,1,0,0,43.0,3529,169.0
4024,1,1,2,1,0,48.0,2330,15.0
4025,1,0,1,1,0,41.0,1334,234.0
4026,6,0,2,0,0,32.0,3601,171.0
4027,9,0,2,0,0,45.0,265,14.0
4028,0,1,3,0,1,52.0,2227,242.0
4029,6,0,1,0,0,37.0,487,155.0
4030,1,2,1,1,0,38.0,0,580.0
4031,7,1,1,1,0,36.0,174,223.0
4032,5,0,1,0,0,58.0,14412,297.0
4033,4,0,2,0,0,37.0,3288,124.0
4034,9,1,1,0,0,30.0,57,465.0
4035,9,0,1,1,0,47.0,2246,330.0
4036,9,0,1,1,0,40.0,4441,153.0
4037,4,2,2,0,0,42.0,0,131.0
4038,11,0,2,0,0,71.0,353,208.0
4039,1,0,1,1,0,54.0,448,98.0
4040,2,0,0,1,1,53.0,27,230.0
4041,1,2,1,0,0,33.0,474,400.0
4042,9,1,2,1,0,30.0,1185,284.0
4043,7,2,1,1,0,39.0,282,243.0
4044,1,0,1,1,0,32.0,2,16.0
4045,9,1,1,0,0,34.0,60,274.0
4046,6,1,2,0,0,39.0,3972,122.0
4047,5,0,1,0,0,75.0,26452,219.0
4048,0,2,1,1,0,33.0,818,301.0
4049,7,0,1,1,0,40.0,9374,7.0
4050,9,0,3,0,0,37.0,47,374.0
4051,5,0,0,0,0,69.0,279,26.0
4052,10,0,0,1,0,52.0,20,172.0
4053,0,2,1,0,0,31.0,360,332.0
4054,9,1,1,0,0,28.0,1532,253.0
4055,4,1,2,0,0,29.0,1673,200.0
4056,7,0,1,0,0,46.0,2420,405.0
4057,1,0,1,1,0,28.0,100,132.0
4058,0,0,1,0,0,41.0,0,89.0
4059,9,2,1,0,0,42.0,1533,86.0
4060,0,1,1,0,0,34.0,296,147.0
4061,1,0,1,1,1,28.0,2788,369.0
4062,4,1,1,1,0,43.0,109,64.0
4063,9,0,1,0,0,32.0,485,98.0
4064,9,1,2,0,0,33.0,125,66.0
4065,5,0,1,0,0,70.0,616,149.0
4066,7,0,1,1,0,36.0,3064,240.0
4067,9,0,1,0,0,53.0,206,87.0
4068,1,1,1,0,0,30.0,6900,816.0
4069,7,2,1,0,0,45.0,-179,155.0
4070,7,1,1,1,0,31.0,481,106.0
4071,0,0,1,1,0,28.0,12,73.0
4072,1,0,0,0,0,45.0,0,574.0
4073,4,0,2,1,0,51.0,176,8.0
4074,4,0,0,0,0,53.0,4086,14.0
4075,9,0,1,1,0,40.0,257,731.0
4076,1,0,0,1,0,53.0,53,208.0
4077,1,2,1,1,0,31.0,6,821.0
4078,4,0,2,0,0,30.0,562,137.0
4079,2,0,1,1,0,53.0,-118,101.0
4080,1,0,0,1,0,40.0,2805,173.0
4081,4,1,1,1,0,26.0,565,582.0
4082,1,0,1,1,0,47.0,0,676.0
4083,4,0,2,0,0,51.0,1612,384.0
4084,10,0,0,1,0,45.0,180,62.0
4085,4,0,2,1,0,35.0,0,295.0
4086,4,1,2,1,0,36.0,876,241.0
4087,0,0,1,0,0,57.0,2137,132.0
4088,1,0,0,1,0,42.0,260,175.0
4089,1,0,1,1,1,32.0,-53,648.0
4090,4,0,2,0,1,30.0,944,251.0
4091,9,0,1,0,0,36.0,2394,184.0
4092,9,0,1,1,0,43.0,297,119.0
4093,5,1,2,0,1,69.0,2144,417.0
4094,9,1,2,0,0,31.0,969,95.0
4095,9,0,1,0,0,35.0,0,125.0
4096,2,0,2,1,0,26.0,37,207.0
4097,9,0,1,0,0,46.0,410,162.0
4098,9,0,1,1,0,30.0,1211,176.0
4099,4,1,2,0,0,33.0,71,107.0
4101,1,0,0,1,0,48.0,559,1231.0
4102,4,0,2,0,0,31.0,1170,200.0
4103,4,2,2,0,0,46.0,25,103.0
4104,7,0,1,0,0,40.0,1325,150.0
4105,2,0,1,0,0,39.0,0,108.0
4106,9,1,1,1,0,33.0,647,124.0
4107,1,0,0,1,0,50.0,2142,309.0
4108,5,2,0,0,1,84.0,639,353.0
4109,1,0,0,1,0,40.0,177,742.0
4110,4,0,2,0,0,55.0,236,200.0
4111,7,2,1,1,0,40.0,1959,177.0
4112,0,0,0,0,0,46.0,96,151.0
4113,6,1,2,0,0,43.0,0,147.0
4114,1,0,1,1,0,34.0,250,193.0
4115,9,1,1,0,0,35.0,126,112.0
4116,5,0,3,1,0,57.0,1621,108.0
4117,8,1,1,0,1,25.0,8,107.0
4118,6,0,2,1,0,32.0,189,106.0
4119,5,1,1,0,0,52.0,316,463.0
4120,6,1,2,1,0,31.0,-282,131.0
4121,4,0,2,1,0,34.0,-308,140.0
4122,9,2,1,0,0,42.0,248,163.0
4123,1,2,0,1,1,47.0,126,2456.0
4124,6,2,2,1,1,50.0,13,76.0
4125,9,0,1,1,1,30.0,-393,435.0
4126,7,1,1,1,0,33.0,358,302.0
4127,9,1,2,0,0,56.0,917,306.0
4128,0,2,1,1,0,34.0,1268,259.0
4129,9,0,1,1,0,33.0,-163,502.0
4130,4,1,2,1,0,32.0,473,72.0
4131,4,0,2,1,0,34.0,4831,265.0
4132,9,0,1,1,0,37.0,1063,413.0
4133,4,0,1,1,0,30.0,0,756.0
4134,1,0,1,1,0,29.0,424,241.0
4135,10,2,0,0,0,56.0,802,258.0
4136,4,0,2,1,0,31.0,430,137.0
4137,11,0,3,0,0,59.0,3940,48.0
4138,3,0,1,0,0,36.0,2880,283.0
4139,1,2,1,1,0,51.0,1069,247.0
4140,6,2,0,1,0,54.0,4382,193.0
4141,4,0,2,0,0,37.0,0,129.0
4142,9,0,2,0,0,32.0,3939,209.0
4143,6,0,2,0,0,42.0,753,31.0
4144,1,0,1,0,0,29.0,358,88.0
4145,1,0,0,1,0,52.0,1141,22.0
4146,9,0,1,0,0,40.0,1259,234.0
4147,7,0,1,0,0,30.0,227,23.0
4148,2,2,1,1,1,55.0,538,353.0
4149,4,0,2,1,0,49.0,92,221.0
4150,9,0,2,0,0,33.0,8023,196.0
4151,7,1,1,0,0,32.0,2478,395.0
4152,8,1,1,0,0,21.0,6844,126.0
4153,9,0,1,1,0,42.0,440,13.0
4154,6,0,1,0,0,56.0,800,170.0
4155,11,1,1,0,0,39.0,914,20.0
4156,2,1,1,0,0,30.0,638,358.0
4157,5,0,1,0,0,55.0,159,159.0
4158,1,0,0,1,0,43.0,483,225.0
4159,10,0,1,0,1,53.0,94,493.0
4160,5,0,1,0,1,57.0,1044,585.0
4161,6,1,3,0,0,39.0,0,13.0
4162,9,2,2,1,0,56.0,401,26.0
4163,7,1,3,0,0,29.0,33,161.0
4164,1,0,0,1,0,38.0,506,122.0
4165,4,0,2,0,0,59.0,1881,456.0
4166,9,1,3,1,0,42.0,344,26.0
4167,1,0,0,1,0,46.0,0,51.0
4168,0,0,1,1,0,31.0,3,37.0
4169,7,2,1,1,0,35.0,221,150.0
4170,6,0,1,0,0,50.0,36,104.0
4171,1,0,0,1,0,42.0,969,721.0
4172,7,1,1,0,0,36.0,760,9.0
4173,0,1,2,0,0,25.0,220,68.0
4174,4,1,2,0,0,42.0,10907,74.0
4175,8,1,2,1,0,27.0,-148,146.0
4176,1,0,0,1,1,32.0,415,777.0
4177,4,0,2,1,0,57.0,1341,339.0
4178,1,0,1,1,0,48.0,865,78.0
4179,1,2,1,1,0,34.0,-566,248.0
4180,7,0,1,1,0,33.0,210,201.0
4181,9,1,1,1,0,26.0,1275,18.0
4182,1,0,1,0,0,50.0,579,83.0
4183,9,1,2,0,0,60.0,2934,233.0
4184,4,0,2,1,0,47.0,6637,174.0
4185,4,0,2,0,0,31.0,271,89.0
4186,9,0,2,0,0,52.0,0,145.0
4187,7,0,1,1,0,36.0,472,1017.0
4188,1,0,0,1,0,43.0,487,548.0
4189,9,1,2,1,0,30.0,699,213.0
4190,1,0,1,0,0,32.0,150,210.0
4191,4,1,2,1,0,31.0,1130,224.0
4192,4,1,1,1,0,29.0,584,541.0
4193,7,2,1,0,0,48.0,3186,104.0
4194,7,1,1,0,1,32.0,133,171.0
4195,3,1,2,0,0,30.0,868,387.0
4196,1,0,1,1,1,48.0,480,830.0
4197,1,0,3,1,0,51.0,1883,57.0
4198,4,0,2,0,1,34.0,606,97.0
4199,1,0,1,1,0,35.0,603,474.0
4200,4,1,0,0,0,49.0,548,115.0
4201,10,0,1,1,0,36.0,-872,153.0
4202,1,2,1,1,0,37.0,33,106.0
4203,4,0,2,1,0,37.0,1689,645.0
4204,1,0,0,0,0,49.0,902,210.0
4205,7,2,1,1,0,44.0,0,97.0
4206,8,0,1,0,0,40.0,260,52.0
4207,9,0,1,1,0,57.0,589,223.0
4208,9,0,1,1,0,39.0,626,126.0
4209,7,0,1,0,0,38.0,0,1473.0
4210,1,2,1,1,0,51.0,78,723.0
4211,1,1,1,0,1,27.0,3792,279.0
4212,1,1,2,0,0,38.0,14058,293.0
4213,9,1,1,1,1,30.0,-522,670.0
4214,8,1,3,0,0,36.0,386,359.0
4215,10,0,1,0,1,37.0,1978,404.0
4216,0,0,1,0,0,53.0,459,317.0
4217,10,0,2,1,1,38.0,2812,830.0
4218,4,0,2,0,0,48.0,5057,37.0
4219,3,0,1,1,0,26.0,-759,191.0
4220,1,1,1,1,1,33.0,-416,767.0
4221,9,0,3,1,0,47.0,2106,168.0
4222,4,2,2,1,0,45.0,220,89.0
4223,1,2,1,1,0,32.0,0,746.0
4224,5,0,3,0,1,69.0,426,225.0
4225,11,0,3,0,1,65.0,4717,256.0
4226,1,0,1,1,0,37.0,395,219.0
4227,1,2,0,1,0,45.0,0,211.0
4228,1,0,1,1,0,36.0,-206,177.0
4229,6,2,2,1,1,62.0,6,216.0
4230,4,0,2,0,0,37.0,4039,106.0
4231,7,2,1,1,1,39.0,687,869.0
